time_stamp,shop_id,pay_num,cate_2_name
2016-04-26,1353,14,fast food
2016-04-27,1353,15,fast food
2016-04-28,1353,13,fast food
2016-04-29,1353,13,fast food
2016-04-30,1353,9,fast food
2016-05-01,1353,5,fast food
2016-05-02,1353,3,fast food
2016-05-03,1353,16,fast food
2016-05-04,1353,13,fast food
2016-05-05,1353,7,fast food
2016-05-06,1353,15,fast food
2016-05-07,1353,8,fast food
2016-05-08,1353,11,fast food
2016-05-09,1353,19,fast food
2016-05-10,1353,24,fast food
2016-05-11,1353,22,fast food
2016-05-12,1353,21,fast food
2016-05-13,1353,16,fast food
2016-05-14,1353,15,fast food
2016-05-15,1353,15,fast food
2016-05-16,1353,18,fast food
2016-05-17,1353,24,fast food
2016-05-18,1353,20,fast food
2016-05-19,1353,28,fast food
2016-05-20,1353,14,fast food
2016-05-21,1353,17,fast food
2016-05-22,1353,10,fast food
2016-05-23,1353,25,fast food
2016-05-24,1353,23,fast food
2016-05-25,1353,22,fast food
2016-05-26,1353,22,fast food
2016-05-27,1353,21,fast food
2016-05-28,1353,13,fast food
2016-05-29,1353,9,fast food
2016-05-30,1353,21,fast food
2016-05-31,1353,18,fast food
2016-06-01,1353,15,fast food
2016-06-02,1353,22,fast food
2016-06-03,1353,14,fast food
2016-06-04,1353,11,fast food
2016-06-05,1353,13,fast food
2016-06-06,1353,20,fast food
2016-06-07,1353,13,fast food
2016-06-08,1353,14,fast food
2016-06-09,1353,7,fast food
2016-06-10,1353,9,fast food
2016-06-11,1353,7,fast food
2016-06-12,1353,14,fast food
2016-06-13,1353,16,fast food
2016-06-14,1353,14,fast food
2016-06-15,1353,20,fast food
2016-06-16,1353,15,fast food
2016-06-17,1353,19,fast food
2016-06-18,1353,12,fast food
2016-06-19,1353,12,fast food
2016-06-20,1353,16,fast food
2016-06-21,1353,18,fast food
2016-06-22,1353,15,fast food
2016-06-23,1353,19,fast food
2016-06-24,1353,22,fast food
2016-06-25,1353,10,fast food
2016-06-26,1353,14,fast food
2016-06-27,1353,22,fast food
2016-06-28,1353,23,fast food
2016-06-29,1353,15,fast food
2016-06-30,1353,26,fast food
2016-07-01,1353,23,fast food
2016-07-02,1353,16,fast food
2016-07-03,1353,15,fast food
2016-07-04,1353,24,fast food
2016-07-05,1353,16,fast food
2016-07-06,1353,15,fast food
2016-07-07,1353,22,fast food
2016-07-08,1353,23,fast food
2016-07-09,1353,10,fast food
2016-07-10,1353,12,fast food
2016-07-11,1353,27,fast food
2016-07-12,1353,28,fast food
2016-07-13,1353,20,fast food
2016-07-14,1353,27,fast food
2016-07-15,1353,18,fast food
2016-07-16,1353,12,fast food
2016-07-17,1353,13,fast food
2016-07-18,1353,23,fast food
2016-07-19,1353,30,fast food
2016-07-20,1353,37,fast food
2016-07-21,1353,28,fast food
2016-07-22,1353,21,fast food
2016-07-23,1353,16,fast food
2016-07-24,1353,11,fast food
2016-07-25,1353,38,fast food
2016-07-26,1353,31,fast food
2016-07-27,1353,28,fast food
2016-07-28,1353,35,fast food
2016-07-29,1353,43,fast food
2016-07-30,1353,14,fast food
2016-07-31,1353,11,fast food
2016-08-01,1353,32,fast food
2016-08-02,1353,21,fast food
2016-08-03,1353,34,fast food
2016-08-04,1353,44,fast food
2016-08-05,1353,37,fast food
2016-08-06,1353,15,fast food
2016-08-07,1353,13,fast food
2016-08-08,1353,53,fast food
2016-08-09,1353,25,fast food
2016-08-10,1353,32,fast food
2016-08-11,1353,34,fast food
2016-08-12,1353,31,fast food
2016-08-13,1353,12,fast food
2016-08-14,1353,15,fast food
2016-08-15,1353,44,fast food
2016-08-16,1353,40,fast food
2016-08-17,1353,44,fast food
2016-08-18,1353,43,fast food
2016-08-19,1353,55,fast food
2016-08-20,1353,24,fast food
2016-08-21,1353,15,fast food
2016-08-22,1353,46,fast food
2016-08-23,1353,60,fast food
2016-08-24,1353,57,fast food
2016-08-25,1353,56,fast food
2016-08-26,1353,60,fast food
2016-08-27,1353,16,fast food
2016-08-28,1353,10,fast food
2016-08-29,1353,64,fast food
2016-08-30,1353,64,fast food
2016-08-31,1353,58,fast food
2016-09-01,1353,65,fast food
2016-09-02,1353,59,fast food
2016-09-03,1353,17,fast food
2016-09-04,1353,24,fast food
2016-09-05,1353,68,fast food
2016-09-06,1353,56,fast food
2016-09-07,1353,65,fast food
2016-09-08,1353,62,fast food
2016-09-09,1353,70,fast food
2016-09-10,1353,21,fast food
2016-09-11,1353,18,fast food
2016-09-12,1353,94,fast food
2016-09-13,1353,62,fast food
2016-09-14,1353,75,fast food
2016-09-15,1353,13,fast food
2016-09-16,1353,19,fast food
2016-09-17,1353,22,fast food
2016-09-18,1353,62,fast food
2016-09-19,1353,79,fast food
2016-09-20,1353,67,fast food
2016-09-21,1353,85,fast food
2016-09-22,1353,64,fast food
2016-09-23,1353,70,fast food
2016-09-24,1353,39,fast food
2016-09-25,1353,29,fast food
2016-09-26,1353,73,fast food
2016-09-27,1353,76,fast food
2016-09-28,1353,81,fast food
2016-09-29,1353,69,fast food
2016-09-30,1353,71,fast food
2016-10-01,1353,18,fast food
2016-10-02,1353,17,fast food
2016-10-03,1353,12,fast food
2016-10-04,1353,23,fast food
2016-10-05,1353,11,fast food
2016-10-06,1353,19,fast food
2016-10-07,1353,25,fast food
2016-10-08,1353,48,fast food
2016-10-09,1353,72,fast food
2016-10-10,1353,78,fast food
2016-10-11,1353,82,fast food
2016-10-12,1353,71,fast food
2016-10-13,1353,74,fast food
2016-10-14,1353,84,fast food
2016-10-15,1353,33,fast food
2016-10-16,1353,25,fast food
2016-10-17,1353,87,fast food
2016-10-18,1353,52,fast food
2016-10-19,1353,41,fast food
2016-10-20,1353,82,fast food
2016-10-21,1353,38,fast food
2016-10-22,1353,38,fast food
2016-10-23,1353,24,fast food
2016-10-24,1353,82,fast food
2016-10-25,1353,87,fast food
2016-10-26,1353,78,fast food
2016-10-27,1353,83,fast food
2016-10-28,1353,79,fast food
2016-10-29,1353,24,fast food
2016-10-30,1353,19,fast food
2016-10-31,1353,75,fast food
2016-01-01,1452,43,fast food
2016-01-02,1452,55,fast food
2016-01-03,1452,51,fast food
2016-01-04,1452,8,fast food
2016-01-05,1452,49,fast food
2016-01-06,1452,67,fast food
2016-01-07,1452,58,fast food
2016-01-08,1452,61,fast food
2016-01-09,1452,58,fast food
2016-01-10,1452,65,fast food
2016-01-11,1452,49,fast food
2016-01-12,1452,63,fast food
2016-01-13,1452,80,fast food
2016-01-14,1452,76,fast food
2016-01-15,1452,68,fast food
2016-01-16,1452,79,fast food
2016-01-17,1452,50,fast food
2016-01-18,1452,68,fast food
2016-01-19,1452,63,fast food
2016-01-20,1452,72,fast food
2016-01-21,1452,82,fast food
2016-01-22,1452,88,fast food
2016-01-23,1452,63,fast food
2016-01-24,1452,62,fast food
2016-01-25,1452,124,fast food
2016-01-26,1452,96,fast food
2016-01-27,1452,115,fast food
2016-01-28,1452,113,fast food
2016-01-29,1452,123,fast food
2016-01-30,1452,108,fast food
2016-01-31,1452,79,fast food
2016-02-01,1452,102,fast food
2016-02-02,1452,110,fast food
2016-02-03,1452,115,fast food
2016-02-04,1452,108,fast food
2016-02-05,1452,102,fast food
2016-02-06,1452,72,fast food
2016-02-07,1452,34,fast food
2016-02-08,1452,39,fast food
2016-02-09,1452,59,fast food
2016-02-10,1452,39,fast food
2016-02-11,1452,62,fast food
2016-02-12,1452,57,fast food
2016-02-13,1452,60,fast food
2016-02-14,1452,85,fast food
2016-02-15,1452,68,fast food
2016-02-16,1452,70,fast food
2016-02-17,1452,77,fast food
2016-02-18,1452,88,fast food
2016-02-19,1452,96,fast food
2016-02-20,1452,127,fast food
2016-02-21,1452,98,fast food
2016-02-22,1452,67,fast food
2016-02-23,1452,65,fast food
2016-02-24,1452,67,fast food
2016-02-25,1452,98,fast food
2016-02-26,1452,83,fast food
2016-02-27,1452,102,fast food
2016-02-28,1452,140,fast food
2016-02-29,1452,62,fast food
2016-03-01,1452,67,fast food
2016-03-02,1452,61,fast food
2016-03-03,1452,62,fast food
2016-03-04,1452,55,fast food
2016-03-05,1452,74,fast food
2016-03-06,1452,60,fast food
2016-03-07,1452,26,fast food
2016-03-08,1452,27,fast food
2016-03-09,1452,36,fast food
2016-03-10,1452,41,fast food
2016-03-11,1452,27,fast food
2016-03-12,1452,62,fast food
2016-03-13,1452,61,fast food
2016-03-14,1452,41,fast food
2016-03-15,1452,40,fast food
2016-03-16,1452,56,fast food
2016-03-17,1452,39,fast food
2016-03-18,1452,54,fast food
2016-03-19,1452,61,fast food
2016-03-20,1452,71,fast food
2016-03-21,1452,46,fast food
2016-03-22,1452,40,fast food
2016-03-23,1452,51,fast food
2016-03-24,1452,50,fast food
2016-03-25,1452,62,fast food
2016-03-26,1452,73,fast food
2016-03-27,1452,68,fast food
2016-03-28,1452,78,fast food
2016-03-29,1452,77,fast food
2016-03-30,1452,60,fast food
2016-03-31,1452,55,fast food
2016-04-01,1452,70,fast food
2016-04-02,1452,84,fast food
2016-04-03,1452,74,fast food
2016-04-04,1452,45,fast food
2016-04-05,1452,46,fast food
2016-04-06,1452,68,fast food
2016-04-07,1452,74,fast food
2016-04-08,1452,59,fast food
2016-04-09,1452,69,fast food
2016-04-10,1452,65,fast food
2016-04-11,1452,41,fast food
2016-04-12,1452,40,fast food
2016-04-13,1452,67,fast food
2016-04-14,1452,67,fast food
2016-04-15,1452,81,fast food
2016-04-16,1452,78,fast food
2016-04-17,1452,68,fast food
2016-04-18,1452,52,fast food
2016-04-19,1452,62,fast food
2016-04-20,1452,73,fast food
2016-04-21,1452,54,fast food
2016-04-22,1452,59,fast food
2016-04-23,1452,72,fast food
2016-04-24,1452,90,fast food
2016-04-25,1452,51,fast food
2016-04-26,1452,65,fast food
2016-04-27,1452,66,fast food
2016-04-28,1452,54,fast food
2016-04-29,1452,71,fast food
2016-04-30,1452,79,fast food
2016-05-01,1452,80,fast food
2016-05-02,1452,75,fast food
2016-05-03,1452,56,fast food
2016-05-04,1452,58,fast food
2016-05-05,1452,66,fast food
2016-05-06,1452,64,fast food
2016-05-07,1452,66,fast food
2016-05-08,1452,82,fast food
2016-05-09,1452,55,fast food
2016-05-10,1452,55,fast food
2016-05-11,1452,45,fast food
2016-05-12,1452,60,fast food
2016-05-13,1452,54,fast food
2016-05-14,1452,72,fast food
2016-05-15,1452,73,fast food
2016-05-16,1452,101,fast food
2016-05-17,1452,93,fast food
2016-05-18,1452,90,fast food
2016-05-19,1452,75,fast food
2016-05-20,1452,106,fast food
2016-05-21,1452,131,fast food
2016-05-22,1452,160,fast food
2016-05-23,1452,68,fast food
2016-05-24,1452,62,fast food
2016-05-25,1452,70,fast food
2016-05-26,1452,62,fast food
2016-05-27,1452,69,fast food
2016-05-28,1452,88,fast food
2016-05-29,1452,70,fast food
2016-05-30,1452,59,fast food
2016-05-31,1452,67,fast food
2016-06-01,1452,100,fast food
2016-06-02,1452,67,fast food
2016-06-03,1452,67,fast food
2016-06-04,1452,82,fast food
2016-06-05,1452,88,fast food
2016-06-06,1452,44,fast food
2016-06-07,1452,65,fast food
2016-06-08,1452,58,fast food
2016-06-09,1452,51,fast food
2016-06-10,1452,53,fast food
2016-06-11,1452,70,fast food
2016-06-12,1452,52,fast food
2016-06-13,1452,63,fast food
2016-06-14,1452,59,fast food
2016-06-15,1452,62,fast food
2016-06-16,1452,72,fast food
2016-06-17,1452,74,fast food
2016-06-18,1452,74,fast food
2016-06-19,1452,84,fast food
2016-06-20,1452,75,fast food
2016-06-21,1452,96,fast food
2016-06-22,1452,96,fast food
2016-06-23,1452,81,fast food
2016-06-24,1452,118,fast food
2016-06-25,1452,124,fast food
2016-06-26,1452,124,fast food
2016-06-27,1452,54,fast food
2016-06-28,1452,63,fast food
2016-06-29,1452,50,fast food
2016-06-30,1452,72,fast food
2016-07-01,1452,56,fast food
2016-07-02,1452,109,fast food
2016-07-03,1452,77,fast food
2016-07-04,1452,70,fast food
2016-07-05,1452,70,fast food
2016-07-06,1452,106,fast food
2016-07-07,1452,91,fast food
2016-07-08,1452,80,fast food
2016-07-09,1452,97,fast food
2016-07-10,1452,97,fast food
2016-07-11,1452,67,fast food
2016-07-12,1452,65,fast food
2016-07-13,1452,67,fast food
2016-07-14,1452,69,fast food
2016-07-15,1452,53,fast food
2016-07-16,1452,73,fast food
2016-07-17,1452,80,fast food
2016-07-18,1452,37,fast food
2016-07-19,1452,49,fast food
2016-07-20,1452,62,fast food
2016-07-21,1452,58,fast food
2016-07-22,1452,63,fast food
2016-07-23,1452,60,fast food
2016-07-24,1452,69,fast food
2016-07-25,1452,42,fast food
2016-07-26,1452,52,fast food
2016-07-27,1452,50,fast food
2016-07-28,1452,59,fast food
2016-07-29,1452,62,fast food
2016-07-30,1452,67,fast food
2016-07-31,1452,66,fast food
2016-08-01,1452,64,fast food
2016-08-02,1452,25,fast food
2016-08-03,1452,57,fast food
2016-08-04,1452,66,fast food
2016-08-05,1452,60,fast food
2016-08-06,1452,62,fast food
2016-08-07,1452,85,fast food
2016-08-08,1452,20,fast food
2016-08-09,1452,317,fast food
2016-08-10,1452,165,fast food
2016-08-11,1452,164,fast food
2016-08-12,1452,125,fast food
2016-08-13,1452,182,fast food
2016-08-14,1452,208,fast food
2016-08-15,1452,57,fast food
2016-08-16,1452,59,fast food
2016-08-17,1452,61,fast food
2016-08-18,1452,91,fast food
2016-08-19,1452,74,fast food
2016-08-20,1452,92,fast food
2016-08-21,1452,83,fast food
2016-08-22,1452,59,fast food
2016-08-23,1452,73,fast food
2016-08-24,1452,70,fast food
2016-08-25,1452,58,fast food
2016-08-26,1452,72,fast food
2016-08-27,1452,70,fast food
2016-08-28,1452,96,fast food
2016-08-29,1452,66,fast food
2016-08-30,1452,56,fast food
2016-08-31,1452,74,fast food
2016-09-01,1452,50,fast food
2016-09-02,1452,54,fast food
2016-09-03,1452,77,fast food
2016-09-04,1452,90,fast food
2016-09-05,1452,49,fast food
2016-09-06,1452,49,fast food
2016-09-07,1452,57,fast food
2016-09-08,1452,52,fast food
2016-09-09,1452,67,fast food
2016-09-10,1452,69,fast food
2016-09-11,1452,72,fast food
2016-09-12,1452,40,fast food
2016-09-13,1452,49,fast food
2016-09-14,1452,55,fast food
2016-09-15,1452,75,fast food
2016-09-16,1452,68,fast food
2016-09-17,1452,83,fast food
2016-09-18,1452,51,fast food
2016-09-19,1452,48,fast food
2016-09-20,1452,59,fast food
2016-09-21,1452,53,fast food
2016-09-22,1452,57,fast food
2016-09-23,1452,74,fast food
2016-09-24,1452,98,fast food
2016-09-25,1452,74,fast food
2016-09-26,1452,60,fast food
2016-09-27,1452,53,fast food
2016-09-28,1452,38,fast food
2016-09-29,1452,53,fast food
2016-09-30,1452,50,fast food
2016-10-01,1452,70,fast food
2016-10-02,1452,59,fast food
2016-10-03,1452,62,fast food
2016-10-04,1452,72,fast food
2016-10-05,1452,66,fast food
2016-10-06,1452,50,fast food
2016-10-07,1452,59,fast food
2016-10-08,1452,51,fast food
2016-10-09,1452,57,fast food
2016-10-10,1452,56,fast food
2016-10-11,1452,65,fast food
2016-10-12,1452,49,fast food
2016-10-13,1452,43,fast food
2016-10-14,1452,71,fast food
2016-10-15,1452,75,fast food
2016-10-16,1452,86,fast food
2016-10-17,1452,57,fast food
2016-10-18,1452,64,fast food
2016-10-19,1452,47,fast food
2016-10-20,1452,67,fast food
2016-10-21,1452,52,fast food
2016-10-22,1452,86,fast food
2016-10-23,1452,98,fast food
2016-10-24,1452,40,fast food
2016-10-25,1452,55,fast food
2016-10-26,1452,69,fast food
2016-10-27,1452,63,fast food
2016-10-28,1452,53,fast food
2016-10-29,1452,72,fast food
2016-10-30,1452,75,fast food
2016-10-31,1452,52,fast food
2016-01-01,1618,94,fast food
2016-01-02,1618,127,fast food
2016-01-03,1618,83,fast food
2016-01-04,1618,9,fast food
2016-01-05,1618,76,fast food
2016-01-06,1618,72,fast food
2016-01-07,1618,95,fast food
2016-01-08,1618,109,fast food
2016-01-09,1618,128,fast food
2016-01-10,1618,122,fast food
2016-01-11,1618,76,fast food
2016-01-12,1618,68,fast food
2016-01-13,1618,99,fast food
2016-01-14,1618,81,fast food
2016-01-15,1618,101,fast food
2016-01-16,1618,128,fast food
2016-01-17,1618,116,fast food
2016-01-18,1618,89,fast food
2016-01-19,1618,98,fast food
2016-01-20,1618,94,fast food
2016-01-21,1618,115,fast food
2016-01-22,1618,87,fast food
2016-01-23,1618,90,fast food
2016-01-24,1618,121,fast food
2016-01-25,1618,194,fast food
2016-01-26,1618,135,fast food
2016-01-27,1618,193,fast food
2016-01-28,1618,165,fast food
2016-01-29,1618,182,fast food
2016-01-30,1618,254,fast food
2016-01-31,1618,255,fast food
2016-02-01,1618,194,fast food
2016-02-02,1618,235,fast food
2016-02-03,1618,207,fast food
2016-02-04,1618,187,fast food
2016-02-05,1618,238,fast food
2016-02-06,1618,237,fast food
2016-02-07,1618,138,fast food
2016-02-08,1618,147,fast food
2016-02-09,1618,138,fast food
2016-02-10,1618,158,fast food
2016-02-11,1618,118,fast food
2016-02-12,1618,129,fast food
2016-02-13,1618,148,fast food
2016-02-14,1618,173,fast food
2016-02-15,1618,141,fast food
2016-02-16,1618,109,fast food
2016-02-17,1618,109,fast food
2016-02-18,1618,101,fast food
2016-02-19,1618,115,fast food
2016-02-20,1618,172,fast food
2016-02-21,1618,157,fast food
2016-02-22,1618,130,fast food
2016-02-23,1618,97,fast food
2016-02-24,1618,121,fast food
2016-02-25,1618,141,fast food
2016-02-26,1618,165,fast food
2016-02-27,1618,181,fast food
2016-02-28,1618,165,fast food
2016-02-29,1618,103,fast food
2016-03-01,1618,79,fast food
2016-03-02,1618,57,fast food
2016-03-03,1618,46,fast food
2016-03-04,1618,66,fast food
2016-03-05,1618,75,fast food
2016-03-06,1618,82,fast food
2016-03-07,1618,23,fast food
2016-03-08,1618,30,fast food
2016-03-09,1618,22,fast food
2016-03-10,1618,30,fast food
2016-03-11,1618,34,fast food
2016-03-12,1618,87,fast food
2016-03-13,1618,65,fast food
2016-03-14,1618,56,fast food
2016-03-15,1618,54,fast food
2016-03-16,1618,52,fast food
2016-03-17,1618,74,fast food
2016-03-18,1618,63,fast food
2016-03-19,1618,72,fast food
2016-03-20,1618,93,fast food
2016-03-21,1618,35,fast food
2016-03-22,1618,50,fast food
2016-03-23,1618,44,fast food
2016-03-24,1618,71,fast food
2016-03-25,1618,64,fast food
2016-03-26,1618,94,fast food
2016-03-27,1618,101,fast food
2016-03-28,1618,80,fast food
2016-03-29,1618,94,fast food
2016-03-30,1618,81,fast food
2016-03-31,1618,98,fast food
2016-04-01,1618,102,fast food
2016-04-02,1618,117,fast food
2016-04-03,1618,141,fast food
2016-04-04,1618,102,fast food
2016-04-05,1618,57,fast food
2016-04-06,1618,70,fast food
2016-04-07,1618,77,fast food
2016-04-08,1618,92,fast food
2016-04-09,1618,97,fast food
2016-04-10,1618,78,fast food
2016-04-11,1618,59,fast food
2016-04-12,1618,62,fast food
2016-04-13,1618,63,fast food
2016-04-14,1618,71,fast food
2016-04-15,1618,81,fast food
2016-04-16,1618,101,fast food
2016-04-17,1618,124,fast food
2016-04-18,1618,64,fast food
2016-04-19,1618,51,fast food
2016-04-20,1618,56,fast food
2016-04-21,1618,87,fast food
2016-04-22,1618,101,fast food
2016-04-23,1618,103,fast food
2016-04-24,1618,112,fast food
2016-04-25,1618,61,fast food
2016-04-26,1618,80,fast food
2016-04-27,1618,82,fast food
2016-04-28,1618,90,fast food
2016-04-29,1618,88,fast food
2016-04-30,1618,87,fast food
2016-05-01,1618,104,fast food
2016-05-02,1618,115,fast food
2016-05-03,1618,63,fast food
2016-05-04,1618,88,fast food
2016-05-05,1618,78,fast food
2016-05-06,1618,87,fast food
2016-05-07,1618,104,fast food
2016-05-08,1618,99,fast food
2016-05-09,1618,91,fast food
2016-05-10,1618,66,fast food
2016-05-11,1618,67,fast food
2016-05-12,1618,128,fast food
2016-05-13,1618,121,fast food
2016-05-14,1618,152,fast food
2016-05-15,1618,109,fast food
2016-05-16,1618,133,fast food
2016-05-17,1618,119,fast food
2016-05-18,1618,129,fast food
2016-05-19,1618,125,fast food
2016-05-20,1618,141,fast food
2016-05-21,1618,200,fast food
2016-05-22,1618,241,fast food
2016-05-23,1618,97,fast food
2016-05-24,1618,81,fast food
2016-05-25,1618,105,fast food
2016-05-26,1618,72,fast food
2016-05-27,1618,115,fast food
2016-05-28,1618,113,fast food
2016-05-29,1618,152,fast food
2016-05-30,1618,93,fast food
2016-05-31,1618,101,fast food
2016-06-01,1618,120,fast food
2016-06-02,1618,86,fast food
2016-06-03,1618,114,fast food
2016-06-04,1618,88,fast food
2016-06-05,1618,114,fast food
2016-06-06,1618,68,fast food
2016-06-07,1618,89,fast food
2016-06-08,1618,83,fast food
2016-06-09,1618,88,fast food
2016-06-10,1618,68,fast food
2016-06-11,1618,97,fast food
2016-06-12,1618,62,fast food
2016-06-13,1618,61,fast food
2016-06-14,1618,72,fast food
2016-06-15,1618,63,fast food
2016-06-16,1618,83,fast food
2016-06-17,1618,90,fast food
2016-06-18,1618,109,fast food
2016-06-19,1618,108,fast food
2016-06-20,1618,116,fast food
2016-06-21,1618,107,fast food
2016-06-22,1618,105,fast food
2016-06-23,1618,123,fast food
2016-06-24,1618,137,fast food
2016-06-25,1618,155,fast food
2016-06-26,1618,160,fast food
2016-06-27,1618,61,fast food
2016-06-28,1618,73,fast food
2016-06-29,1618,84,fast food
2016-06-30,1618,77,fast food
2016-07-01,1618,76,fast food
2016-07-02,1618,127,fast food
2016-07-03,1618,131,fast food
2016-07-04,1618,72,fast food
2016-07-05,1618,78,fast food
2016-07-06,1618,79,fast food
2016-07-07,1618,91,fast food
2016-07-08,1618,99,fast food
2016-07-09,1618,107,fast food
2016-07-10,1618,106,fast food
2016-07-11,1618,85,fast food
2016-07-12,1618,75,fast food
2016-07-13,1618,77,fast food
2016-07-14,1618,91,fast food
2016-07-15,1618,97,fast food
2016-07-16,1618,101,fast food
2016-07-17,1618,101,fast food
2016-07-18,1618,88,fast food
2016-07-19,1618,87,fast food
2016-07-20,1618,67,fast food
2016-07-21,1618,75,fast food
2016-07-22,1618,84,fast food
2016-07-23,1618,111,fast food
2016-07-24,1618,108,fast food
2016-07-25,1618,74,fast food
2016-07-26,1618,81,fast food
2016-07-27,1618,84,fast food
2016-07-28,1618,64,fast food
2016-07-29,1618,72,fast food
2016-07-30,1618,88,fast food
2016-07-31,1618,89,fast food
2016-08-01,1618,75,fast food
2016-08-02,1618,101,fast food
2016-08-03,1618,66,fast food
2016-08-04,1618,88,fast food
2016-08-05,1618,82,fast food
2016-08-06,1618,108,fast food
2016-08-07,1618,123,fast food
2016-08-08,1618,43,fast food
2016-08-09,1618,449,fast food
2016-08-10,1618,356,fast food
2016-08-11,1618,430,fast food
2016-08-12,1618,386,fast food
2016-08-13,1618,584,fast food
2016-08-14,1618,540,fast food
2016-08-15,1618,122,fast food
2016-08-16,1618,107,fast food
2016-08-17,1618,102,fast food
2016-08-18,1618,90,fast food
2016-08-19,1618,116,fast food
2016-08-20,1618,161,fast food
2016-08-21,1618,126,fast food
2016-08-22,1618,122,fast food
2016-08-23,1618,107,fast food
2016-08-24,1618,106,fast food
2016-08-25,1618,109,fast food
2016-08-26,1618,114,fast food
2016-08-27,1618,104,fast food
2016-08-28,1618,117,fast food
2016-08-29,1618,102,fast food
2016-08-30,1618,97,fast food
2016-08-31,1618,88,fast food
2016-09-01,1618,75,fast food
2016-09-02,1618,82,fast food
2016-09-03,1618,100,fast food
2016-09-04,1618,103,fast food
2016-09-05,1618,71,fast food
2016-09-06,1618,73,fast food
2016-09-07,1618,75,fast food
2016-09-08,1618,95,fast food
2016-09-09,1618,73,fast food
2016-09-10,1618,129,fast food
2016-09-11,1618,138,fast food
2016-09-12,1618,76,fast food
2016-09-13,1618,76,fast food
2016-09-14,1618,94,fast food
2016-09-15,1618,118,fast food
2016-09-16,1618,84,fast food
2016-09-17,1618,85,fast food
2016-09-18,1618,79,fast food
2016-09-19,1618,55,fast food
2016-09-20,1618,61,fast food
2016-09-21,1618,57,fast food
2016-09-22,1618,89,fast food
2016-09-23,1618,84,fast food
2016-09-24,1618,140,fast food
2016-09-25,1618,135,fast food
2016-09-26,1618,57,fast food
2016-09-27,1618,72,fast food
2016-09-28,1618,66,fast food
2016-09-29,1618,67,fast food
2016-09-30,1618,96,fast food
2016-10-01,1618,109,fast food
2016-10-02,1618,101,fast food
2016-10-03,1618,90,fast food
2016-10-04,1618,79,fast food
2016-10-05,1618,97,fast food
2016-10-06,1618,84,fast food
2016-10-07,1618,116,fast food
2016-10-08,1618,77,fast food
2016-10-09,1618,94,fast food
2016-10-10,1618,70,fast food
2016-10-11,1618,80,fast food
2016-10-12,1618,102,fast food
2016-10-13,1618,79,fast food
2016-10-14,1618,92,fast food
2016-10-15,1618,109,fast food
2016-10-16,1618,16,fast food
2016-10-17,1618,89,fast food
2016-10-18,1618,58,fast food
2016-10-19,1618,51,fast food
2016-10-20,1618,105,fast food
2016-10-21,1618,59,fast food
2016-10-22,1618,106,fast food
2016-10-23,1618,105,fast food
2016-10-24,1618,74,fast food
2016-10-25,1618,84,fast food
2016-10-26,1618,62,fast food
2016-10-27,1618,68,fast food
2016-10-28,1618,85,fast food
2016-10-29,1618,110,fast food
2016-10-30,1618,101,fast food
2016-10-31,1618,71,fast food
2016-01-01,1701,34,fast food
2016-01-02,1701,29,fast food
2016-01-03,1701,23,fast food
2016-01-04,1701,33,fast food
2016-01-05,1701,37,fast food
2016-01-06,1701,63,fast food
2016-01-07,1701,59,fast food
2016-01-08,1701,59,fast food
2016-01-09,1701,68,fast food
2016-01-10,1701,37,fast food
2016-01-11,1701,59,fast food
2016-01-12,1701,57,fast food
2016-01-13,1701,66,fast food
2016-01-14,1701,81,fast food
2016-01-15,1701,82,fast food
2016-01-16,1701,56,fast food
2016-01-17,1701,44,fast food
2016-01-18,1701,65,fast food
2016-01-19,1701,76,fast food
2016-01-20,1701,86,fast food
2016-01-21,1701,92,fast food
2016-01-22,1701,69,fast food
2016-01-23,1701,62,fast food
2016-01-24,1701,59,fast food
2016-01-25,1701,82,fast food
2016-01-26,1701,78,fast food
2016-01-27,1701,87,fast food
2016-01-28,1701,78,fast food
2016-01-29,1701,72,fast food
2016-01-30,1701,72,fast food
2016-01-31,1701,90,fast food
2016-02-01,1701,73,fast food
2016-02-02,1701,91,fast food
2016-02-03,1701,93,fast food
2016-02-04,1701,76,fast food
2016-02-05,1701,67,fast food
2016-02-06,1701,60,fast food
2016-02-07,1701,11,fast food
2016-02-08,1701,31,fast food
2016-02-09,1701,21,fast food
2016-02-10,1701,22,fast food
2016-02-11,1701,33,fast food
2016-02-12,1701,38,fast food
2016-02-13,1701,39,fast food
2016-02-14,1701,68,fast food
2016-02-15,1701,67,fast food
2016-02-16,1701,56,fast food
2016-02-17,1701,67,fast food
2016-02-18,1701,66,fast food
2016-02-19,1701,57,fast food
2016-02-20,1701,56,fast food
2016-02-21,1701,38,fast food
2016-02-22,1701,43,fast food
2016-02-23,1701,52,fast food
2016-02-24,1701,69,fast food
2016-02-25,1701,71,fast food
2016-02-26,1701,60,fast food
2016-02-27,1701,63,fast food
2016-02-28,1701,49,fast food
2016-02-29,1701,70,fast food
2016-03-01,1701,70,fast food
2016-03-02,1701,57,fast food
2016-03-03,1701,59,fast food
2016-03-04,1701,78,fast food
2016-03-05,1701,28,fast food
2016-03-06,1701,55,fast food
2016-03-07,1701,61,fast food
2016-03-08,1701,56,fast food
2016-03-09,1701,42,fast food
2016-03-10,1701,52,fast food
2016-03-11,1701,51,fast food
2016-03-12,1701,26,fast food
2016-03-13,1701,37,fast food
2016-03-14,1701,54,fast food
